coin_id,date,open,high,low,close,volume
ethereum,2025-12-17,"Ticker
ETH-USD    2964.019531
Name: 2025-12-17 00:00:00, dtype: float64","Ticker
ETH-USD    3025.81543
Name: 2025-12-17 00:00:00, dtype: float64","Ticker
ETH-USD    2791.333984
Name: 2025-12-17 00:00:00, dtype: float64","Ticker
ETH-USD    2831.403564
Name: 2025-12-17 00:00:00, dtype: float64","Ticker
ETH-USD    2.615983e+10
Name: 2025-12-17 00:00:00, dtype: float64"
ethereum,2025-12-18,"Ticker
ETH-USD    2831.488281
Name: 2025-12-18 00:00:00, dtype: float64","Ticker
ETH-USD    2994.552734
Name: 2025-12-18 00:00:00, dtype: float64","Ticker
ETH-USD    2777.119629
Name: 2025-12-18 00:00:00, dtype: float64","Ticker
ETH-USD    2827.069092
Name: 2025-12-18 00:00:00, dtype: float64","Ticker
ETH-USD    2.919418e+10
Name: 2025-12-18 00:00:00, dtype: float64"
ethereum,2025-12-19,"Ticker
ETH-USD    2827.4104
Name: 2025-12-19 00:00:00, dtype: float64","Ticker
ETH-USD    3014.612305
Name: 2025-12-19 00:00:00, dtype: float64","Ticker
ETH-USD    2811.391602
Name: 2025-12-19 00:00:00, dtype: float64","Ticker
ETH-USD    2977.970703
Name: 2025-12-19 00:00:00, dtype: float64","Ticker
ETH-USD    2.787069e+10
Name: 2025-12-19 00:00:00, dtype: float64"
ethereum,2025-12-20,"Ticker
ETH-USD    2977.869141
Name: 2025-12-20 00:00:00, dtype: float64","Ticker
ETH-USD    2992.310059
Name: 2025-12-20 00:00:00, dtype: float64","Ticker
ETH-USD    2967.838623
Name: 2025-12-20 00:00:00, dtype: float64","Ticker
ETH-USD    2977.58252
Name: 2025-12-20 00:00:00, dtype: float64","Ticker
ETH-USD    7.612418e+09
Name: 2025-12-20 00:00:00, dtype: float64"
ethereum,2025-12-21,"Ticker
ETH-USD    2977.508545
Name: 2025-12-21 00:00:00, dtype: float64","Ticker
ETH-USD    3009.807129
Name: 2025-12-21 00:00:00, dtype: float64","Ticker
ETH-USD    2945.394775
Name: 2025-12-21 00:00:00, dtype: float64","Ticker
ETH-USD    3001.61377
Name: 2025-12-21 00:00:00, dtype: float64","Ticker
ETH-USD    1.117810e+10
Name: 2025-12-21 00:00:00, dtype: float64"
ethereum,2025-12-22,"Ticker
ETH-USD    3001.612793
Name: 2025-12-22 00:00:00, dtype: float64","Ticker
ETH-USD    3073.35376
Name: 2025-12-22 00:00:00, dtype: float64","Ticker
ETH-USD    2965.175049
Name: 2025-12-22 00:00:00, dtype: float64","Ticker
ETH-USD    3006.07373
Name: 2025-12-22 00:00:00, dtype: float64","Ticker
ETH-USD    2.034203e+10
Name: 2025-12-22 00:00:00, dtype: float64"
ethereum,2025-12-23,"Ticker
ETH-USD    3006.073975
Name: 2025-12-23 00:00:00, dtype: float64","Ticker
ETH-USD    3033.196289
Name: 2025-12-23 00:00:00, dtype: float64","Ticker
ETH-USD    2902.333008
Name: 2025-12-23 00:00:00, dtype: float64","Ticker
ETH-USD    2963.374023
Name: 2025-12-23 00:00:00, dtype: float64","Ticker
ETH-USD    2.145321e+10
Name: 2025-12-23 00:00:00, dtype: float64"
ethereum,2025-12-24,"Ticker
ETH-USD    2962.922607
Name: 2025-12-24 00:00:00, dtype: float64","Ticker
ETH-USD    2975.171143
Name: 2025-12-24 00:00:00, dtype: float64","Ticker
ETH-USD    2888.988037
Name: 2025-12-24 00:00:00, dtype: float64","Ticker
ETH-USD    2945.590576
Name: 2025-12-24 00:00:00, dtype: float64","Ticker
ETH-USD    1.398477e+10
Name: 2025-12-24 00:00:00, dtype: float64"
ethereum,2025-12-25,"Ticker
ETH-USD    2945.423096
Name: 2025-12-25 00:00:00, dtype: float64","Ticker
ETH-USD    2968.705078
Name: 2025-12-25 00:00:00, dtype: float64","Ticker
ETH-USD    2891.108887
Name: 2025-12-25 00:00:00, dtype: float64","Ticker
ETH-USD    2903.57959
Name: 2025-12-25 00:00:00, dtype: float64","Ticker
ETH-USD    1.182887e+10
Name: 2025-12-25 00:00:00, dtype: float64"
ethereum,2025-12-26,"Ticker
ETH-USD    2903.625
Name: 2025-12-26 00:00:00, dtype: float64","Ticker
ETH-USD    2991.219971
Name: 2025-12-26 00:00:00, dtype: float64","Ticker
ETH-USD    2894.153809
Name: 2025-12-26 00:00:00, dtype: float64","Ticker
ETH-USD    2925.745605
Name: 2025-12-26 00:00:00, dtype: float64","Ticker
ETH-USD    1.856220e+10
Name: 2025-12-26 00:00:00, dtype: float64"
ethereum,2025-12-27,"Ticker
ETH-USD    2925.745117
Name: 2025-12-27 00:00:00, dtype: float64","Ticker
ETH-USD    2957.300537
Name: 2025-12-27 00:00:00, dtype: float64","Ticker
ETH-USD    2917.27124
Name: 2025-12-27 00:00:00, dtype: float64","Ticker
ETH-USD    2947.998291
Name: 2025-12-27 00:00:00, dtype: float64","Ticker
ETH-USD    7.378783e+09
Name: 2025-12-27 00:00:00, dtype: float64"
ethereum,2025-12-28,"Ticker
ETH-USD    2947.898193
Name: 2025-12-28 00:00:00, dtype: float64","Ticker
ETH-USD    2957.138672
Name: 2025-12-28 00:00:00, dtype: float64","Ticker
ETH-USD    2925.745361
Name: 2025-12-28 00:00:00, dtype: float64","Ticker
ETH-USD    2948.568115
Name: 2025-12-28 00:00:00, dtype: float64","Ticker
ETH-USD    9.227601e+09
Name: 2025-12-28 00:00:00, dtype: float64"
ethereum,2025-12-29,"Ticker
ETH-USD    2948.559082
Name: 2025-12-29 00:00:00, dtype: float64","Ticker
ETH-USD    3051.941895
Name: 2025-12-29 00:00:00, dtype: float64","Ticker
ETH-USD    2908.748047
Name: 2025-12-29 00:00:00, dtype: float64","Ticker
ETH-USD    2934.53833
Name: 2025-12-29 00:00:00, dtype: float64","Ticker
ETH-USD    2.595769e+10
Name: 2025-12-29 00:00:00, dtype: float64"
ethereum,2025-12-30,"Ticker
ETH-USD    2934.41626
Name: 2025-12-30 00:00:00, dtype: float64","Ticker
ETH-USD    3002.804688
Name: 2025-12-30 00:00:00, dtype: float64","Ticker
ETH-USD    2916.330078
Name: 2025-12-30 00:00:00, dtype: float64","Ticker
ETH-USD    2971.416748
Name: 2025-12-30 00:00:00, dtype: float64","Ticker
ETH-USD    1.881670e+10
Name: 2025-12-30 00:00:00, dtype: float64"
ethereum,2025-12-31,"Ticker
ETH-USD    2971.407471
Name: 2025-12-31 00:00:00, dtype: float64","Ticker
ETH-USD    3021.849609
Name: 2025-12-31 00:00:00, dtype: float64","Ticker
ETH-USD    2959.143799
Name: 2025-12-31 00:00:00, dtype: float64","Ticker
ETH-USD    2967.037598
Name: 2025-12-31 00:00:00, dtype: float64","Ticker
ETH-USD    1.645189e+10
Name: 2025-12-31 00:00:00, dtype: float64"
ethereum,2026-01-01,"Ticker
ETH-USD    2966.997314
Name: 2026-01-01 00:00:00, dtype: float64","Ticker
ETH-USD    3006.010254
Name: 2026-01-01 00:00:00, dtype: float64","Ticker
ETH-USD    2966.845215
Name: 2026-01-01 00:00:00, dtype: float64","Ticker
ETH-USD    3000.394287
Name: 2026-01-01 00:00:00, dtype: float64","Ticker
ETH-USD    1.026880e+10
Name: 2026-01-01 00:00:00, dtype: float64"
ethereum,2026-01-02,"Ticker
ETH-USD    3000.453125
Name: 2026-01-02 00:00:00, dtype: float64","Ticker
ETH-USD    3146.984375
Name: 2026-01-02 00:00:00, dtype: float64","Ticker
ETH-USD    2989.901367
Name: 2026-01-02 00:00:00, dtype: float64","Ticker
ETH-USD    3124.422607
Name: 2026-01-02 00:00:00, dtype: float64","Ticker
ETH-USD    2.524278e+10
Name: 2026-01-02 00:00:00, dtype: float64"
ethereum,2026-01-03,"Ticker
ETH-USD    3124.310303
Name: 2026-01-03 00:00:00, dtype: float64","Ticker
ETH-USD    3135.025635
Name: 2026-01-03 00:00:00, dtype: float64","Ticker
ETH-USD    3077.46582
Name: 2026-01-03 00:00:00, dtype: float64","Ticker
ETH-USD    3125.91748
Name: 2026-01-03 00:00:00, dtype: float64","Ticker
ETH-USD    1.146071e+10
Name: 2026-01-03 00:00:00, dtype: float64"
ethereum,2026-01-04,"Ticker
ETH-USD    3125.960205
Name: 2026-01-04 00:00:00, dtype: float64","Ticker
ETH-USD    3160.551025
Name: 2026-01-04 00:00:00, dtype: float64","Ticker
ETH-USD    3119.42749
Name: 2026-01-04 00:00:00, dtype: float64","Ticker
ETH-USD    3140.710449
Name: 2026-01-04 00:00:00, dtype: float64","Ticker
ETH-USD    1.389048e+10
Name: 2026-01-04 00:00:00, dtype: float64"
ethereum,2026-01-05,"Ticker
ETH-USD    3141.486328
Name: 2026-01-05 00:00:00, dtype: float64","Ticker
ETH-USD    3261.24585
Name: 2026-01-05 00:00:00, dtype: float64","Ticker
ETH-USD    3134.092773
Name: 2026-01-05 00:00:00, dtype: float64","Ticker
ETH-USD    3226.130371
Name: 2026-01-05 00:00:00, dtype: float64","Ticker
ETH-USD    2.721200e+10
Name: 2026-01-05 00:00:00, dtype: float64"
ethereum,2026-01-06,"Ticker
ETH-USD    3226.116455
Name: 2026-01-06 00:00:00, dtype: float64","Ticker
ETH-USD    3303.563477
Name: 2026-01-06 00:00:00, dtype: float64","Ticker
ETH-USD    3184.014648
Name: 2026-01-06 00:00:00, dtype: float64","Ticker
ETH-USD    3295.946777
Name: 2026-01-06 00:00:00, dtype: float64","Ticker
ETH-USD    2.785398e+10
Name: 2026-01-06 00:00:00, dtype: float64"
ethereum,2026-01-07,"Ticker
ETH-USD    3295.912598
Name: 2026-01-07 00:00:00, dtype: float64","Ticker
ETH-USD    3296.394287
Name: 2026-01-07 00:00:00, dtype: float64","Ticker
ETH-USD    3126.552002
Name: 2026-01-07 00:00:00, dtype: float64","Ticker
ETH-USD    3166.843994
Name: 2026-01-07 00:00:00, dtype: float64","Ticker
ETH-USD    2.266598e+10
Name: 2026-01-07 00:00:00, dtype: float64"
ethereum,2026-01-08,"Ticker
ETH-USD    3166.924072
Name: 2026-01-08 00:00:00, dtype: float64","Ticker
ETH-USD    3179.866455
Name: 2026-01-08 00:00:00, dtype: float64","Ticker
ETH-USD    3052.509766
Name: 2026-01-08 00:00:00, dtype: float64","Ticker
ETH-USD    3104.382568
Name: 2026-01-08 00:00:00, dtype: float64","Ticker
ETH-USD    2.276024e+10
Name: 2026-01-08 00:00:00, dtype: float64"
ethereum,2026-01-09,"Ticker
ETH-USD    3104.334717
Name: 2026-01-09 00:00:00, dtype: float64","Ticker
ETH-USD    3140.709229
Name: 2026-01-09 00:00:00, dtype: float64","Ticker
ETH-USD    3058.096924
Name: 2026-01-09 00:00:00, dtype: float64","Ticker
ETH-USD    3083.047119
Name: 2026-01-09 00:00:00, dtype: float64","Ticker
ETH-USD    1.887952e+10
Name: 2026-01-09 00:00:00, dtype: float64"
ethereum,2026-01-10,"Ticker
ETH-USD    3083.166504
Name: 2026-01-10 00:00:00, dtype: float64","Ticker
ETH-USD    3099.16748
Name: 2026-01-10 00:00:00, dtype: float64","Ticker
ETH-USD    3075.135498
Name: 2026-01-10 00:00:00, dtype: float64","Ticker
ETH-USD    3082.395996
Name: 2026-01-10 00:00:00, dtype: float64","Ticker
ETH-USD    6.960663e+09
Name: 2026-01-10 00:00:00, dtype: float64"
ethereum,2026-01-11,"Ticker
ETH-USD    3082.407471
Name: 2026-01-11 00:00:00, dtype: float64","Ticker
ETH-USD    3141.958008
Name: 2026-01-11 00:00:00, dtype: float64","Ticker
ETH-USD    3080.747803
Name: 2026-01-11 00:00:00, dtype: float64","Ticker
ETH-USD    3118.885254
Name: 2026-01-11 00:00:00, dtype: float64","Ticker
ETH-USD    1.049722e+10
Name: 2026-01-11 00:00:00, dtype: float64"
ethereum,2026-01-12,"Ticker
ETH-USD    3118.828857
Name: 2026-01-12 00:00:00, dtype: float64","Ticker
ETH-USD    3166.219971
Name: 2026-01-12 00:00:00, dtype: float64","Ticker
ETH-USD    3068.072754
Name: 2026-01-12 00:00:00, dtype: float64","Ticker
ETH-USD    3092.325195
Name: 2026-01-12 00:00:00, dtype: float64","Ticker
ETH-USD    2.115271e+10
Name: 2026-01-12 00:00:00, dtype: float64"
ethereum,2026-01-13,"Ticker
ETH-USD    3092.008545
Name: 2026-01-13 00:00:00, dtype: float64","Ticker
ETH-USD    3352.580078
Name: 2026-01-13 00:00:00, dtype: float64","Ticker
ETH-USD    3088.512939
Name: 2026-01-13 00:00:00, dtype: float64","Ticker
ETH-USD    3322.095459
Name: 2026-01-13 00:00:00, dtype: float64","Ticker
ETH-USD    2.723731e+10
Name: 2026-01-13 00:00:00, dtype: float64"
ethereum,2026-01-14,"Ticker
ETH-USD    3322.192139
Name: 2026-01-14 00:00:00, dtype: float64","Ticker
ETH-USD    3397.897705
Name: 2026-01-14 00:00:00, dtype: float64","Ticker
ETH-USD    3280.378662
Name: 2026-01-14 00:00:00, dtype: float64","Ticker
ETH-USD    3354.722656
Name: 2026-01-14 00:00:00, dtype: float64","Ticker
ETH-USD    3.392641e+10
Name: 2026-01-14 00:00:00, dtype: float64"
ethereum,2026-01-15,"Ticker
ETH-USD    3354.765869
Name: 2026-01-15 00:00:00, dtype: float64","Ticker
ETH-USD    3382.44873
Name: 2026-01-15 00:00:00, dtype: float64","Ticker
ETH-USD    3276.820068
Name: 2026-01-15 00:00:00, dtype: float64","Ticker
ETH-USD    3317.101318
Name: 2026-01-15 00:00:00, dtype: float64","Ticker
ETH-USD    2.759869e+10
Name: 2026-01-15 00:00:00, dtype: float64"
ethereum,2026-01-16,"Ticker
ETH-USD    3317.341797
Name: 2026-01-16 00:00:00, dtype: float64","Ticker
ETH-USD    3325.250488
Name: 2026-01-16 00:00:00, dtype: float64","Ticker
ETH-USD    3251.814453
Name: 2026-01-16 00:00:00, dtype: float64","Ticker
ETH-USD    3295.482178
Name: 2026-01-16 00:00:00, dtype: float64","Ticker
ETH-USD    2.273289e+10
Name: 2026-01-16 00:00:00, dtype: float64"
ethereum,2026-01-17,"Ticker
ETH-USD    3295.482666
Name: 2026-01-17 00:00:00, dtype: float64","Ticker
ETH-USD    3328.283447
Name: 2026-01-17 00:00:00, dtype: float64","Ticker
ETH-USD    3282.661865
Name: 2026-01-17 00:00:00, dtype: float64","Ticker
ETH-USD    3308.864258
Name: 2026-01-17 00:00:00, dtype: float64","Ticker
ETH-USD    1.120649e+10
Name: 2026-01-17 00:00:00, dtype: float64"
ethereum,2026-01-18,"Ticker
ETH-USD    3308.905762
Name: 2026-01-18 00:00:00, dtype: float64","Ticker
ETH-USD    3367.167725
Name: 2026-01-18 00:00:00, dtype: float64","Ticker
ETH-USD    3278.426758
Name: 2026-01-18 00:00:00, dtype: float64","Ticker
ETH-USD    3281.157715
Name: 2026-01-18 00:00:00, dtype: float64","Ticker
ETH-USD    1.355786e+10
Name: 2026-01-18 00:00:00, dtype: float64"
ethereum,2026-01-19,"Ticker
ETH-USD    3282.199219
Name: 2026-01-19 00:00:00, dtype: float64","Ticker
ETH-USD    3282.654785
Name: 2026-01-19 00:00:00, dtype: float64","Ticker
ETH-USD    3166.016602
Name: 2026-01-19 00:00:00, dtype: float64","Ticker
ETH-USD    3186.621094
Name: 2026-01-19 00:00:00, dtype: float64","Ticker
ETH-USD    2.795611e+10
Name: 2026-01-19 00:00:00, dtype: float64"
ethereum,2026-01-20,"Ticker
ETH-USD    3186.621094
Name: 2026-01-20 00:00:00, dtype: float64","Ticker
ETH-USD    3197.391846
Name: 2026-01-20 00:00:00, dtype: float64","Ticker
ETH-USD    2925.543457
Name: 2026-01-20 00:00:00, dtype: float64","Ticker
ETH-USD    2935.605713
Name: 2026-01-20 00:00:00, dtype: float64","Ticker
ETH-USD    3.298530e+10
Name: 2026-01-20 00:00:00, dtype: float64"
ethereum,2026-01-21,"Ticker
ETH-USD    2935.88208
Name: 2026-01-21 00:00:00, dtype: float64","Ticker
ETH-USD    3064.390625
Name: 2026-01-21 00:00:00, dtype: float64","Ticker
ETH-USD    2867.264404
Name: 2026-01-21 00:00:00, dtype: float64","Ticker
ETH-USD    2978.901123
Name: 2026-01-21 00:00:00, dtype: float64","Ticker
ETH-USD    3.579788e+10
Name: 2026-01-21 00:00:00, dtype: float64"
ethereum,2026-01-22,"Ticker
ETH-USD    2979.307861
Name: 2026-01-22 00:00:00, dtype: float64","Ticker
ETH-USD    3034.338135
Name: 2026-01-22 00:00:00, dtype: float64","Ticker
ETH-USD    2905.562744
Name: 2026-01-22 00:00:00, dtype: float64","Ticker
ETH-USD    2949.633301
Name: 2026-01-22 00:00:00, dtype: float64","Ticker
ETH-USD    2.199359e+10
Name: 2026-01-22 00:00:00, dtype: float64"
ethereum,2026-01-23,"Ticker
ETH-USD    2949.445801
Name: 2026-01-23 00:00:00, dtype: float64","Ticker
ETH-USD    3013.954102
Name: 2026-01-23 00:00:00, dtype: float64","Ticker
ETH-USD    2892.520996
Name: 2026-01-23 00:00:00, dtype: float64","Ticker
ETH-USD    2953.256348
Name: 2026-01-23 00:00:00, dtype: float64","Ticker
ETH-USD    2.241770e+10
Name: 2026-01-23 00:00:00, dtype: float64"
ethereum,2026-01-24,"Ticker
ETH-USD    2953.238281
Name: 2026-01-24 00:00:00, dtype: float64","Ticker
ETH-USD    2965.46875
Name: 2026-01-24 00:00:00, dtype: float64","Ticker
ETH-USD    2942.44458
Name: 2026-01-24 00:00:00, dtype: float64","Ticker
ETH-USD    2948.740723
Name: 2026-01-24 00:00:00, dtype: float64","Ticker
ETH-USD    8.198667e+09
Name: 2026-01-24 00:00:00, dtype: float64"
ethereum,2026-01-25,"Ticker
ETH-USD    2948.534424
Name: 2026-01-25 00:00:00, dtype: float64","Ticker
ETH-USD    2955.016846
Name: 2026-01-25 00:00:00, dtype: float64","Ticker
ETH-USD    2785.896729
Name: 2026-01-25 00:00:00, dtype: float64","Ticker
ETH-USD    2815.902344
Name: 2026-01-25 00:00:00, dtype: float64","Ticker
ETH-USD    2.241409e+10
Name: 2026-01-25 00:00:00, dtype: float64"
ethereum,2026-01-26,"Ticker
ETH-USD    2815.768799
Name: 2026-01-26 00:00:00, dtype: float64","Ticker
ETH-USD    2945.997559
Name: 2026-01-26 00:00:00, dtype: float64","Ticker
ETH-USD    2811.074951
Name: 2026-01-26 00:00:00, dtype: float64","Ticker
ETH-USD    2926.457031
Name: 2026-01-26 00:00:00, dtype: float64","Ticker
ETH-USD    2.966862e+10
Name: 2026-01-26 00:00:00, dtype: float64"
ethereum,2026-01-27,"Ticker
ETH-USD    2926.201172
Name: 2026-01-27 00:00:00, dtype: float64","Ticker
ETH-USD    3031.038574
Name: 2026-01-27 00:00:00, dtype: float64","Ticker
ETH-USD    2898.311523
Name: 2026-01-27 00:00:00, dtype: float64","Ticker
ETH-USD    3022.210938
Name: 2026-01-27 00:00:00, dtype: float64","Ticker
ETH-USD    2.797601e+10
Name: 2026-01-27 00:00:00, dtype: float64"
ethereum,2026-01-28,"Ticker
ETH-USD    3022.237549
Name: 2026-01-28 00:00:00, dtype: float64","Ticker
ETH-USD    3040.718506
Name: 2026-01-28 00:00:00, dtype: float64","Ticker
ETH-USD    2981.5896
Name: 2026-01-28 00:00:00, dtype: float64","Ticker
ETH-USD    3006.607422
Name: 2026-01-28 00:00:00, dtype: float64","Ticker
ETH-USD    2.175157e+10
Name: 2026-01-28 00:00:00, dtype: float64"
ethereum,2026-01-29,"Ticker
ETH-USD    3006.261719
Name: 2026-01-29 00:00:00, dtype: float64","Ticker
ETH-USD    3008.037598
Name: 2026-01-29 00:00:00, dtype: float64","Ticker
ETH-USD    2751.64502
Name: 2026-01-29 00:00:00, dtype: float64","Ticker
ETH-USD    2818.232666
Name: 2026-01-29 00:00:00, dtype: float64","Ticker
ETH-USD    3.748720e+10
Name: 2026-01-29 00:00:00, dtype: float64"
ethereum,2026-01-30,"Ticker
ETH-USD    2818.135498
Name: 2026-01-30 00:00:00, dtype: float64","Ticker
ETH-USD    2823.914551
Name: 2026-01-30 00:00:00, dtype: float64","Ticker
ETH-USD    2633.838867
Name: 2026-01-30 00:00:00, dtype: float64","Ticker
ETH-USD    2702.375244
Name: 2026-01-30 00:00:00, dtype: float64","Ticker
ETH-USD    4.187769e+10
Name: 2026-01-30 00:00:00, dtype: float64"
ethereum,2026-01-31,"Ticker
ETH-USD    2702.301514
Name: 2026-01-31 00:00:00, dtype: float64","Ticker
ETH-USD    2709.533691
Name: 2026-01-31 00:00:00, dtype: float64","Ticker
ETH-USD    2248.69873
Name: 2026-01-31 00:00:00, dtype: float64","Ticker
ETH-USD    2445.091797
Name: 2026-01-31 00:00:00, dtype: float64","Ticker
ETH-USD    4.756953e+10
Name: 2026-01-31 00:00:00, dtype: float64"
ethereum,2026-02-01,"Ticker
ETH-USD    2445.069336
Name: 2026-02-01 00:00:00, dtype: float64","Ticker
ETH-USD    2472.64624
Name: 2026-02-01 00:00:00, dtype: float64","Ticker
ETH-USD    2224.11792
Name: 2026-02-01 00:00:00, dtype: float64","Ticker
ETH-USD    2267.964844
Name: 2026-02-01 00:00:00, dtype: float64","Ticker
ETH-USD    4.035863e+10
Name: 2026-02-01 00:00:00, dtype: float64"
ethereum,2026-02-02,"Ticker
ETH-USD    2267.5625
Name: 2026-02-02 00:00:00, dtype: float64","Ticker
ETH-USD    2393.063477
Name: 2026-02-02 00:00:00, dtype: float64","Ticker
ETH-USD    2158.937256
Name: 2026-02-02 00:00:00, dtype: float64","Ticker
ETH-USD    2344.356689
Name: 2026-02-02 00:00:00, dtype: float64","Ticker
ETH-USD    4.884435e+10
Name: 2026-02-02 00:00:00, dtype: float64"
ethereum,2026-02-03,"Ticker
ETH-USD    2344.445801
Name: 2026-02-03 00:00:00, dtype: float64","Ticker
ETH-USD    2357.206055
Name: 2026-02-03 00:00:00, dtype: float64","Ticker
ETH-USD    2109.055176
Name: 2026-02-03 00:00:00, dtype: float64","Ticker
ETH-USD    2227.558838
Name: 2026-02-03 00:00:00, dtype: float64","Ticker
ETH-USD    4.790608e+10
Name: 2026-02-03 00:00:00, dtype: float64"
ethereum,2026-02-04,"Ticker
ETH-USD    2227.967041
Name: 2026-02-04 00:00:00, dtype: float64","Ticker
ETH-USD    2291.131348
Name: 2026-02-04 00:00:00, dtype: float64","Ticker
ETH-USD    2074.102783
Name: 2026-02-04 00:00:00, dtype: float64","Ticker
ETH-USD    2143.50415
Name: 2026-02-04 00:00:00, dtype: float64","Ticker
ETH-USD    4.521960e+10
Name: 2026-02-04 00:00:00, dtype: float64"
ethereum,2026-02-05,"Ticker
ETH-USD    2143.618896
Name: 2026-02-05 00:00:00, dtype: float64","Ticker
ETH-USD    2167.139893
Name: 2026-02-05 00:00:00, dtype: float64","Ticker
ETH-USD    1818.664307
Name: 2026-02-05 00:00:00, dtype: float64","Ticker
ETH-USD    1821.683105
Name: 2026-02-05 00:00:00, dtype: float64","Ticker
ETH-USD    6.038166e+10
Name: 2026-02-05 00:00:00, dtype: float64"
ethereum,2026-02-06,"Ticker
ETH-USD    1821.129395
Name: 2026-02-06 00:00:00, dtype: float64","Ticker
ETH-USD    2090.328125
Name: 2026-02-06 00:00:00, dtype: float64","Ticker
ETH-USD    1748.627686
Name: 2026-02-06 00:00:00, dtype: float64","Ticker
ETH-USD    2063.386963
Name: 2026-02-06 00:00:00, dtype: float64","Ticker
ETH-USD    6.499845e+10
Name: 2026-02-06 00:00:00, dtype: float64"
ethereum,2026-02-07,"Ticker
ETH-USD    2063.33374
Name: 2026-02-07 00:00:00, dtype: float64","Ticker
ETH-USD    2115.824951
Name: 2026-02-07 00:00:00, dtype: float64","Ticker
ETH-USD    1995.918579
Name: 2026-02-07 00:00:00, dtype: float64","Ticker
ETH-USD    2090.549316
Name: 2026-02-07 00:00:00, dtype: float64","Ticker
ETH-USD    4.114543e+10
Name: 2026-02-07 00:00:00, dtype: float64"
ethereum,2026-02-08,"Ticker
ETH-USD    2090.633545
Name: 2026-02-08 00:00:00, dtype: float64","Ticker
ETH-USD    2148.120605
Name: 2026-02-08 00:00:00, dtype: float64","Ticker
ETH-USD    2066.383789
Name: 2026-02-08 00:00:00, dtype: float64","Ticker
ETH-USD    2088.762939
Name: 2026-02-08 00:00:00, dtype: float64","Ticker
ETH-USD    1.954171e+10
Name: 2026-02-08 00:00:00, dtype: float64"
ethereum,2026-02-09,"Ticker
ETH-USD    2087.921387
Name: 2026-02-09 00:00:00, dtype: float64","Ticker
ETH-USD    2144.976074
Name: 2026-02-09 00:00:00, dtype: float64","Ticker
ETH-USD    2008.362305
Name: 2026-02-09 00:00:00, dtype: float64","Ticker
ETH-USD    2103.567627
Name: 2026-02-09 00:00:00, dtype: float64","Ticker
ETH-USD    2.675098e+10
Name: 2026-02-09 00:00:00, dtype: float64"
ethereum,2026-02-10,"Ticker
ETH-USD    2104.181885
Name: 2026-02-10 00:00:00, dtype: float64","Ticker
ETH-USD    2122.021484
Name: 2026-02-10 00:00:00, dtype: float64","Ticker
ETH-USD    1990.140503
Name: 2026-02-10 00:00:00, dtype: float64","Ticker
ETH-USD    2019.497437
Name: 2026-02-10 00:00:00, dtype: float64","Ticker
ETH-USD    2.326734e+10
Name: 2026-02-10 00:00:00, dtype: float64"
ethereum,2026-02-11,"Ticker
ETH-USD    2019.580078
Name: 2026-02-11 00:00:00, dtype: float64","Ticker
ETH-USD    2030.409424
Name: 2026-02-11 00:00:00, dtype: float64","Ticker
ETH-USD    1903.685181
Name: 2026-02-11 00:00:00, dtype: float64","Ticker
ETH-USD    1940.621338
Name: 2026-02-11 00:00:00, dtype: float64","Ticker
ETH-USD    2.392268e+10
Name: 2026-02-11 00:00:00, dtype: float64"
ethereum,2026-02-12,"Ticker
ETH-USD    1940.841187
Name: 2026-02-12 00:00:00, dtype: float64","Ticker
ETH-USD    1999.502808
Name: 2026-02-12 00:00:00, dtype: float64","Ticker
ETH-USD    1897.334839
Name: 2026-02-12 00:00:00, dtype: float64","Ticker
ETH-USD    1946.940674
Name: 2026-02-12 00:00:00, dtype: float64","Ticker
ETH-USD    2.010636e+10
Name: 2026-02-12 00:00:00, dtype: float64"
ethereum,2026-02-13,"Ticker
ETH-USD    1946.610718
Name: 2026-02-13 00:00:00, dtype: float64","Ticker
ETH-USD    2069.456787
Name: 2026-02-13 00:00:00, dtype: float64","Ticker
ETH-USD    1924.136963
Name: 2026-02-13 00:00:00, dtype: float64","Ticker
ETH-USD    2048.527344
Name: 2026-02-13 00:00:00, dtype: float64","Ticker
ETH-USD    2.041243e+10
Name: 2026-02-13 00:00:00, dtype: float64"
ethereum,2026-02-14,"Ticker
ETH-USD    2048.330322
Name: 2026-02-14 00:00:00, dtype: float64","Ticker
ETH-USD    2105.067627
Name: 2026-02-14 00:00:00, dtype: float64","Ticker
ETH-USD    2042.641479
Name: 2026-02-14 00:00:00, dtype: float64","Ticker
ETH-USD    2086.009766
Name: 2026-02-14 00:00:00, dtype: float64","Ticker
ETH-USD    1.692556e+10
Name: 2026-02-14 00:00:00, dtype: float64"
ethereum,2026-02-15,"Ticker
ETH-USD    2085.953613
Name: 2026-02-15 00:00:00, dtype: float64","Ticker
ETH-USD    2100.479004
Name: 2026-02-15 00:00:00, dtype: float64","Ticker
ETH-USD    1929.394409
Name: 2026-02-15 00:00:00, dtype: float64","Ticker
ETH-USD    1966.042969
Name: 2026-02-15 00:00:00, dtype: float64","Ticker
ETH-USD    3.103054e+10
Name: 2026-02-15 00:00:00, dtype: float64"
